order_id,customer_id,order_date,suburb,state,postcode,product_category,quantity,unit_price_aud,discount_pct,shipping_fee_aud,sales_channel,payment_method,net_revenue_aud
ORD00270,CUST0152,2025-01-07,Townsville,QLD,4810,Fashion,2,142.92,0,4.99,Online,Afterpay,290.83
ORD00771,CUST0056,2025-01-08,Townsville,QLD,4810,Beauty,1,67.74,15,0.0,Online,PayPal,57.58
ORD00302,CUST0095,2025-01-09,Dandenong,VIC,3175,Electronics,1,423.35,5,4.99,In-Store,Afterpay,407.17
ORD01115,CUST0110,2025-01-10,Dandenong,VIC,3175,Fashion,3,96.4,15,4.99,Online,Afterpay,250.81
ORD00505,CUST0046,2025-01-11,Fremantle,WA,6160,Beauty,4,84.01,5,7.99,Mobile App,Apple Pay,327.23
ORD00160,CUST0081,2025-01-11,Dandenong,VIC,3175,Baby,4,141.13,0,0.0,Online,Mastercard,564.52
ORD01216,CUST0203,2025-01-11,Ballarat,VIC,3350,Fashion,4,244.46,20,0.0,In-Store,PayPal,782.27
ORD00779,CUST0204,2025-01-11,Dandenong,VIC,3175,Groceries,5,8.52,10,9.99,In-Store,Mastercard,48.33
ORD01043,CUST0008,2025-01-12,Dandenong,VIC,3175,Household,3,28.74,5,0.0,Online,PayPal,81.91
ORD00839,CUST0128,2025-01-12,Wollongong,NSW,2500,Groceries,1,36.6,15,0.0,Online,Visa,31.11
ORD00536,CUST0103,2025-01-12,Melbourne,VIC,3000,Household,3,49.06,0,4.99,Mobile App,Apple Pay,152.17
ORD00437,CUST0011,2025-01-13,Gold Coast,QLD,4217,Sports,2,164.68,0,12.99,Online,PayPal,342.35
ORD00872,CUST0006,2025-01-13,Parramatta,NSW,2150,Baby,1,78.37,15,0.0,Mobile App,Apple Pay,66.61
ORD01114,CUST0189,2025-01-13,Wollongong,NSW,2500,Household,1,45.97,0,12.99,Mobile App,Visa,58.96
ORD01371,CUST0037,2025-01-14,Sydney,NSW,2000,Sports,1,106.7,10,0.0,Mobile App,Visa,96.03
ORD00280,CUST0182,2025-01-14,Adelaide,SA,5000,Groceries,5,28.96,15,7.99,Online,Visa,131.07
ORD01037,CUST0052,2025-01-16,Dandenong,VIC,3175,Household,1,54.0,10,0.0,In-Store,Afterpay,48.6
ORD01123,CUST0075,2025-01-16,Gold Coast,QLD,4217,Groceries,1,8.67,0,7.99,In-Store,Mastercard,16.66
ORD01061,CUST0019,2025-01-16,Canberra,ACT,2600,Baby,3,89.78,10,9.99,Online,Visa,252.4
ORD00236,CUST0078,2025-01-17,Adelaide,SA,5000,Fashion,2,59.55,0,4.99,In-Store,Mastercard,124.09
ORD00614,CUST0112,2025-01-17,Wollongong,NSW,2500,Electronics,1,645.48,15,7.99,Mobile App,Afterpay,556.65
ORD01238,CUST0029,2025-01-19,Newcastle,NSW,2300,Groceries,1,30.49,15,0.0,Online,Visa,25.92
ORD00447,CUST0218,2025-01-19,Perth,WA,6000,Electronics,1,836.24,5,0.0,Online,Visa,794.43
ORD00580,CUST0119,2025-01-19,Sydney,NSW,2000,Baby,1,103.58,0,0.0,In-Store,Visa,103.58
ORD00721,CUST0022,2025-01-20,Fremantle,WA,6160,Fashion,2,229.09,5,12.99,In-Store,PayPal,448.26
ORD00782,CUST0030,2025-01-20,Newcastle,NSW,2300,Baby,4,47.47,10,7.99,Mobile App,Visa,178.88
ORD00275,CUST0091,2025-01-20,Dandenong,VIC,3175,Groceries,1,33.69,5,12.99,Online,PayPal,45.0
ORD00383,CUST0120,2025-01-20,Perth,WA,6000,Household,2,59.49,15,7.99,Mobile App,Visa,109.12
ORD00797,CUST0130,2025-01-21,Melbourne,VIC,3000,Household,1,67.79,10,9.99,In-Store,Mastercard,71.0
ORD00013,CUST0014,2025-01-21,Mount Gambier,SA,5290,Fashion,5,91.32,0,4.99,Online,Visa,461.59
ORD00255,CUST0214,2025-01-21,Geelong,VIC,3220,Sports,4,198.26,10,12.99,Mobile App,PayPal,726.73
ORD01382,CUST0061,2025-01-21,Canberra,ACT,2600,Groceries,1,56.77,15,12.99,In-Store,Apple Pay,61.24
ORD00072,CUST0091,2025-01-21,Dandenong,VIC,3175,Groceries,2,17.73,0,0.0,Mobile App,Afterpay,35.46
ORD01362,CUST0033,2025-01-21,Geelong,VIC,3220,Baby,1,91.83,15,4.99,In-Store,Visa,83.05
ORD00471,CUST0114,2025-01-21,Sydney,NSW,2000,Sports,1,105.6,15,9.99,Mobile App,PayPal,99.75
ORD01395,CUST0196,2025-01-22,Newcastle,NSW,2300,Groceries,1,17.67,0,9.99,Mobile App,PayPal,27.66
ORD00700,CUST0024,2025-01-22,Parramatta,NSW,2150,Groceries,4,18.99,0,4.99,Online,Visa,80.95
ORD00504,CUST0062,2025-01-22,Melbourne,VIC,3000,Sports,2,164.55,10,7.99,Online,Mastercard,304.18
ORD00954,CUST0096,2025-01-22,Melbourne,VIC,3000,Household,2,52.28,5,0.0,Mobile App,Visa,99.33
ORD00540,CUST0065,2025-01-22,Geelong,VIC,3220,Baby,1,151.5,20,7.99,Online,PayPal,129.19
ORD00486,CUST0081,2025-01-22,Dandenong,VIC,3175,Groceries,1,15.09,10,4.99,Mobile App,Visa,18.57
ORD00223,CUST0138,2025-01-22,Sydney,NSW,2000,Household,3,27.79,0,4.99,Online,Visa,88.36
ORD00684,CUST0134,2025-01-23,Adelaide,SA,5000,Pet Care,2,38.94,10,0.0,Online,Apple Pay,70.09
ORD00588,CUST0023,2025-01-23,Melbourne,VIC,3000,Household,1,72.7,5,9.99,Mobile App,Visa,79.05
ORD00048,CUST0014,2025-01-24,Mount Gambier,SA,5290,Groceries,3,49.83,0,12.99,Online,Visa,162.48
ORD00293,CUST0069,2025-01-24,Newcastle,NSW,2300,Pet Care,4,75.55,10,4.99,Mobile App,Mastercard,276.97
ORD01088,CUST0093,2025-01-24,Perth,WA,6000,Household,1,23.89,0,12.99,Online,Apple Pay,36.88
ORD00940,CUST0053,2025-01-25,Dandenong,VIC,3175,Fashion,1,82.43,0,12.99,Online,PayPal,95.42
ORD01044,CUST0214,2025-01-25,Geelong,VIC,3220,Household,1,109.6,0,12.99,Mobile App,Mastercard,122.59
ORD00214,CUST0096,2025-01-25,Melbourne,VIC,3000,Electronics,1,262.33,5,7.99,Online,PayPal,257.2
ORD00842,CUST0130,2025-01-26,Melbourne,VIC,3000,Household,5,35.07,0,4.99,Online,Mastercard,180.34
ORD00605,CUST0081,2025-01-26,Dandenong,VIC,3175,Beauty,3,82.88,20,12.99,Mobile App,PayPal,211.9
ORD01005,CUST0134,2025-01-26,Adelaide,SA,5000,Pet Care,1,58.85,15,12.99,Online,Mastercard,63.01
ORD00847,CUST0008,2025-01-26,Dandenong,VIC,3175,Beauty,2,48.45,0,4.99,In-Store,Mastercard,101.89
ORD00183,CUST0050,2025-01-26,Parramatta,NSW,2150,Household,1,54.35,0,12.99,Mobile App,PayPal,67.34
ORD00846,CUST0015,2025-01-27,Wollongong,NSW,2500,Household,1,10.7,5,9.99,In-Store,Mastercard,20.15
ORD01227,CUST0072,2025-01-27,Perth,WA,6000,Groceries,3,32.56,0,0.0,Online,Visa,97.68
ORD00606,CUST0083,2025-01-27,Sydney,NSW,2000,Beauty,1,47.43,5,0.0,Mobile App,PayPal,45.06
ORD00572,CUST0177,2025-01-27,Parramatta,NSW,2150,Fashion,2,90.01,15,4.99,Online,Visa,158.01
ORD00129,CUST0005,2025-01-27,Melbourne,VIC,3000,Household,1,66.76,0,0.0,Online,Visa,66.76
ORD01400,CUST0176,2025-01-27,Geelong,VIC,3220,Pet Care,2,93.17,5,0.0,Online,Visa,177.02
ORD01262,CUST0210,2025-01-28,Gold Coast,QLD,4217,Electronics,1,846.09,0,12.99,Online,Mastercard,859.08
ORD00501,CUST0005,2025-01-28,Melbourne,VIC,3000,Sports,5,50.25,5,12.99,Mobile App,Apple Pay,251.68
ORD00168,CUST0175,2025-01-28,Wollongong,NSW,2500,Beauty,3,27.23,0,7.99,In-Store,Mastercard,89.68
ORD00733,CUST0120,2025-01-28,Perth,WA,6000,Baby,3,37.25,0,9.99,Online,Apple Pay,121.74
ORD00915,CUST0170,2025-01-28,Bunbury,WA,6230,Pet Care,1,54.03,10,4.99,Online,Visa,53.62
ORD00613,CUST0207,2025-01-29,Sydney,NSW,2000,Beauty,5,93.85,0,0.0,Online,PayPal,469.25
ORD00565,CUST0017,2025-01-29,Melbourne,VIC,3000,Fashion,2,133.52,5,0.0,Online,PayPal,253.69
ORD00196,CUST0072,2025-01-29,Perth,WA,6000,Beauty,1,46.69,0,9.99,Online,Visa,56.68
ORD00582,CUST0004,2025-01-29,Brisbane,QLD,4000,Groceries,1,29.72,10,0.0,In-Store,Visa,26.75
ORD00117,CUST0045,2025-01-30,Cairns,QLD,4870,Beauty,1,58.74,10,7.99,Mobile App,Mastercard,60.86
ORD00053,CUST0154,2025-01-30,Dandenong,VIC,3175,Beauty,2,39.66,15,9.99,Mobile App,Mastercard,77.41
ORD01381,CUST0171,2025-01-30,Fremantle,WA,6160,Groceries,2,30.11,15,7.99,In-Store,PayPal,59.18
ORD00822,CUST0109,2025-01-31,Adelaide,SA,5000,Baby,1,170.15,10,0.0,Online,Mastercard,153.13
ORD01387,CUST0053,2025-01-31,Dandenong,VIC,3175,Groceries,1,32.82,0,0.0,Online,Mastercard,32.82
ORD00364,CUST0083,2025-01-31,Sydney,NSW,2000,Groceries,3,37.08,0,7.99,Online,Mastercard,119.23
ORD00528,CUST0095,2025-01-31,Dandenong,VIC,3175,Beauty,2,61.51,5,9.99,Mobile App,PayPal,126.86
ORD00950,CUST0167,2025-02-01,Perth,WA,6000,Electronics,1,280.94,0,12.99,Online,Visa,293.93
ORD00105,CUST0108,2025-02-01,Dandenong,VIC,3175,Electronics,3,351.76,0,9.99,In-Store,Mastercard,1065.27
ORD01281,CUST0009,2025-02-01,Newcastle,NSW,2300,Baby,2,133.76,15,0.0,Online,Mastercard,227.39
ORD00734,CUST0198,2025-02-01,Dandenong,VIC,3175,Pet Care,5,69.76,0,9.99,Online,Mastercard,358.79
ORD00034,CUST0022,2025-02-01,Fremantle,WA,6160,Fashion,4,217.28,0,7.99,Mobile App,Mastercard,877.11
ORD00295,CUST0090,2025-02-01,Gold Coast,QLD,4217,Sports,1,166.51,0,4.99,In-Store,Visa,171.5
ORD00141,CUST0039,2025-02-01,Parramatta,NSW,2150,Beauty,4,20.87,10,4.99,Online,Visa,80.12
ORD00071,CUST0013,2025-02-01,Parramatta,NSW,2150,Fashion,1,238.57,10,9.99,Mobile App,Afterpay,224.7
ORD01225,CUST0208,2025-02-02,Newcastle,NSW,2300,Fashion,3,170.88,10,7.99,Mobile App,Mastercard,469.37
ORD00559,CUST0174,2025-02-03,Perth,WA,6000,Fashion,2,70.35,0,7.99,Online,Mastercard,148.69
ORD01328,CUST0034,2025-02-03,Wollongong,NSW,2500,Groceries,1,44.77,0,7.99,Online,Visa,52.76
ORD00355,CUST0064,2025-02-04,Bunbury,WA,6230,Baby,3,173.09,10,12.99,Mobile App,Mastercard,480.33
ORD01237,CUST0179,2025-02-04,Fremantle,WA,6160,Fashion,3,211.31,5,12.99,Mobile App,Visa,615.22
ORD00529,CUST0219,2025-02-04,Gold Coast,QLD,4217,Sports,2,154.99,0,0.0,Mobile App,Visa,309.98
ORD01087,CUST0148,2025-02-04,Adelaide,SA,5000,Electronics,1,585.48,5,0.0,Online,Apple Pay,556.21
ORD00534,CUST0169,2025-02-05,Cairns,QLD,4870,Fashion,2,135.0,5,0.0,Mobile App,Mastercard,256.5
ORD01028,CUST0218,2025-02-05,Perth,WA,6000,Beauty,2,63.74,5,4.99,Online,Afterpay,126.1
ORD00936,CUST0159,2025-02-05,Melbourne,VIC,3000,Groceries,2,37.17,5,9.99,Online,Visa,80.61
ORD00763,CUST0012,2025-02-06,Townsville,QLD,4810,Groceries,2,31.43,0,7.99,Online,Mastercard,70.85
ORD00390,CUST0084,2025-02-06,Geelong,VIC,3220,Sports,2,69.47,5,4.99,Mobile App,Mastercard,136.98
ORD00487,CUST0218,2025-02-06,Perth,WA,6000,Groceries,1,13.05,15,0.0,Mobile App,Afterpay,11.09
ORD00421,CUST0054,2025-02-06,Melbourne,VIC,3000,Pet Care,2,107.43,0,12.99,Mobile App,Visa,227.85
ORD00579,CUST0024,2025-02-06,Parramatta,NSW,2150,Groceries,1,12.73,5,9.99,Mobile App,Apple Pay,22.08
ORD00476,CUST0201,2025-02-06,Melbourne,VIC,3000,Pet Care,1,27.49,5,4.99,Online,Mastercard,31.11
ORD01361,CUST0007,2025-02-06,Sydney,NSW,2000,Fashion,1,20.44,0,9.99,Online,Mastercard,30.43
ORD00304,CUST0083,2025-02-07,Sydney,NSW,2000,Sports,1,34.45,0,12.99,Online,Afterpay,47.44
ORD00146,CUST0100,2025-02-07,Parramatta,NSW,2150,Fashion,1,201.83,0,0.0,Online,Visa,201.83
ORD00708,CUST0035,2025-02-07,Parramatta,NSW,2150,Groceries,4,25.84,5,12.99,Mobile App,Apple Pay,111.18
ORD01154,CUST0131,2025-02-07,Sydney,NSW,2000,Beauty,2,32.48,0,0.0,Online,Visa,64.96
ORD00475,CUST0199,2025-02-08,Gold Coast,QLD,4217,Fashion,5,100.69,5,12.99,Mobile App,Mastercard,491.27
ORD00876,CUST0113,2025-02-08,Newcastle,NSW,2300,Baby,1,124.65,15,12.99,Online,PayPal,118.94
ORD00149,CUST0184,2025-02-09,Newcastle,NSW,2300,Pet Care,1,131.94,5,4.99,Online,Visa,130.33
ORD00881,CUST0197,2025-02-09,Geelong,VIC,3220,Sports,5,56.62,10,12.99,In-Store,Mastercard,267.78
ORD00510,CUST0058,2025-02-09,Wollongong,NSW,2500,Beauty,1,88.42,0,12.99,Online,Afterpay,101.41
ORD00038,CUST0117,2025-02-09,Wollongong,NSW,2500,Groceries,1,10.27,0,0.0,Mobile App,Afterpay,10.27
ORD00586,CUST0029,2025-02-10,Newcastle,NSW,2300,Groceries,4,30.07,0,0.0,Online,Visa,120.28
ORD00164,CUST0077,2025-02-10,Wollongong,NSW,2500,Sports,3,223.21,10,7.99,Online,Visa,610.66
ORD00064,CUST0043,2025-02-11,Parramatta,NSW,2150,Baby,1,71.61,15,0.0,Online,Mastercard,60.87
ORD01009,CUST0154,2025-02-11,Dandenong,VIC,3175,Pet Care,1,75.28,5,12.99,Online,Afterpay,84.51
ORD00018,CUST0179,2025-02-11,Fremantle,WA,6160,Pet Care,2,132.27,15,4.99,In-Store,PayPal,229.85
ORD00242,CUST0186,2025-02-11,Ballarat,VIC,3350,Baby,4,93.45,5,0.0,Online,Visa,355.11
ORD00882,CUST0189,2025-02-13,Wollongong,NSW,2500,Groceries,1,7.8,0,9.99,Online,Visa,17.79
ORD01389,CUST0122,2025-02-14,Geelong,VIC,3220,Beauty,1,10.76,0,7.99,Online,Mastercard,18.75
ORD01242,CUST0168,2025-02-15,Newcastle,NSW,2300,Baby,3,31.24,10,0.0,Online,Mastercard,84.35
ORD00266,CUST0035,2025-02-15,Parramatta,NSW,2150,Household,2,112.86,15,12.99,In-Store,Mastercard,204.85
ORD00333,CUST0031,2025-02-15,Brisbane,QLD,4000,Beauty,5,23.67,15,0.0,Online,Visa,100.6
ORD00955,CUST0077,2025-02-16,Wollongong,NSW,2500,Beauty,2,12.35,0,7.99,Mobile App,Mastercard,32.69
ORD00868,CUST0032,2025-02-16,Geelong,VIC,3220,Pet Care,1,98.71,0,12.99,Mobile App,Visa,111.7
ORD01110,CUST0103,2025-02-16,Melbourne,VIC,3000,Household,1,45.73,0,9.99,Online,Mastercard,55.72
ORD01159,CUST0013,2025-02-16,Parramatta,NSW,2150,Groceries,1,55.25,15,9.99,Mobile App,Apple Pay,56.95
ORD00935,CUST0174,2025-02-17,Perth,WA,6000,Groceries,1,17.28,10,4.99,Online,Mastercard,20.54
ORD01122,CUST0186,2025-02-17,Ballarat,VIC,3350,Household,1,30.7,5,12.99,Online,Visa,42.15
ORD00327,CUST0069,2025-02-17,Newcastle,NSW,2300,Pet Care,2,80.43,0,9.99,Online,Mastercard,170.85
ORD01165,CUST0024,2025-02-17,Parramatta,NSW,2150,Groceries,2,38.58,0,12.99,In-Store,Apple Pay,90.15
ORD00851,CUST0006,2025-02-17,Parramatta,NSW,2150,Fashion,3,156.19,0,4.99,Online,Afterpay,473.56
ORD00225,CUST0049,2025-02-18,Brisbane,QLD,4000,Fashion,1,63.09,10,0.0,Mobile App,Afterpay,56.78
ORD00361,CUST0146,2025-02-18,Townsville,QLD,4810,Beauty,3,16.78,5,0.0,In-Store,Mastercard,47.82
ORD00217,CUST0053,2025-02-18,Dandenong,VIC,3175,Pet Care,2,50.73,5,12.99,Online,Visa,109.38
ORD00426,CUST0088,2025-02-19,Perth,WA,6000,Fashion,1,36.42,5,7.99,Online,Visa,42.59
ORD01176,CUST0096,2025-02-19,Melbourne,VIC,3000,Household,2,112.41,0,0.0,Online,Apple Pay,224.82
ORD01100,CUST0187,2025-02-20,Melbourne,VIC,3000,Sports,5,205.15,0,9.99,Online,PayPal,1035.74
ORD00467,CUST0177,2025-02-20,Parramatta,NSW,2150,Pet Care,3,55.07,0,9.99,Online,Afterpay,175.2
ORD00349,CUST0176,2025-02-20,Geelong,VIC,3220,Baby,3,107.62,5,9.99,Online,Apple Pay,316.71
ORD00557,CUST0013,2025-02-20,Parramatta,NSW,2150,Household,3,97.34,10,0.0,Online,PayPal,262.82
ORD00178,CUST0075,2025-02-20,Gold Coast,QLD,4217,Fashion,1,158.5,15,7.99,Online,Mastercard,142.71
ORD01126,CUST0028,2025-02-21,Townsville,QLD,4810,Household,2,75.83,5,7.99,In-Store,PayPal,152.07
ORD01319,CUST0058,2025-02-21,Wollongong,NSW,2500,Groceries,4,16.81,0,9.99,In-Store,Apple Pay,77.23
ORD01217,CUST0022,2025-02-21,Fremantle,WA,6160,Groceries,4,33.79,5,12.99,Online,Mastercard,141.39
ORD01109,CUST0110,2025-02-22,Dandenong,VIC,3175,Household,3,97.37,10,9.99,Online,Mastercard,272.89
ORD01212,CUST0187,2025-02-22,Melbourne,VIC,3000,Groceries,5,37.73,0,7.99,Online,Afterpay,196.64
ORD01241,CUST0055,2025-02-22,Brisbane,QLD,4000,Electronics,1,415.15,0,4.99,Mobile App,Mastercard,420.14
ORD00448,CUST0072,2025-02-22,Perth,WA,6000,Groceries,5,32.4,0,12.99,Online,Mastercard,174.99
ORD00694,CUST0197,2025-02-22,Geelong,VIC,3220,Household,1,104.6,5,12.99,Mobile App,Visa,112.36
ORD00137,CUST0132,2025-02-22,Parramatta,NSW,2150,Groceries,1,27.02,0,7.99,Online,Mastercard,35.01
ORD01341,CUST0001,2025-02-23,Brisbane,QLD,4000,Electronics,1,324.04,0,0.0,Online,Afterpay,324.04
ORD00663,CUST0010,2025-02-23,Perth,WA,6000,Groceries,1,20.09,0,12.99,Online,Mastercard,33.08
ORD00340,CUST0192,2025-02-23,Mount Gambier,SA,5290,Groceries,1,18.09,0,0.0,Online,Mastercard,18.09
ORD01369,CUST0015,2025-02-23,Wollongong,NSW,2500,Fashion,2,133.9,0,7.99,Online,PayPal,275.79
ORD00351,CUST0011,2025-02-24,Gold Coast,QLD,4217,Fashion,3,66.74,0,12.99,Mobile App,Mastercard,213.21
ORD01391,CUST0060,2025-02-24,Mount Gambier,SA,5290,Groceries,2,16.45,5,0.0,In-Store,Apple Pay,31.26
ORD01204,CUST0072,2025-02-25,Perth,WA,6000,Fashion,3,59.28,0,7.99,Online,Visa,185.83
ORD00600,CUST0143,2025-02-25,Gold Coast,QLD,4217,Pet Care,5,84.86,15,4.99,Mobile App,Mastercard,365.65
ORD00172,CUST0169,2025-02-26,Cairns,QLD,4870,Baby,1,75.24,15,4.99,In-Store,Visa,68.94
ORD00075,CUST0094,2025-02-26,Wollongong,NSW,2500,Beauty,1,26.33,15,9.99,In-Store,Apple Pay,32.37
ORD00450,CUST0005,2025-02-26,Melbourne,VIC,3000,Groceries,1,11.83,0,4.99,Online,Afterpay,16.82
ORD00886,CUST0146,2025-02-27,Townsville,QLD,4810,Groceries,3,31.21,10,12.99,Mobile App,Visa,97.26
ORD00991,CUST0172,2025-02-27,Sydney,NSW,2000,Electronics,1,102.99,0,12.99,Mobile App,Mastercard,115.98
ORD00039,CUST0051,2025-02-27,Fremantle,WA,6160,Electronics,1,675.07,5,9.99,Online,Visa,651.31
ORD00519,CUST0005,2025-02-27,Melbourne,VIC,3000,Groceries,3,46.91,15,12.99,Online,Visa,132.61
ORD01129,CUST0181,2025-02-27,Townsville,QLD,4810,Fashion,2,85.67,0,7.99,Mobile App,PayPal,179.33
ORD00815,CUST0196,2025-02-27,Newcastle,NSW,2300,Groceries,1,22.01,10,9.99,In-Store,PayPal,29.8
ORD00113,CUST0104,2025-03-01,Melbourne,VIC,3000,Groceries,1,17.27,0,12.99,Mobile App,Mastercard,30.26
ORD00002,CUST0144,2025-03-01,Parramatta,NSW,2150,Beauty,1,46.78,20,12.99,In-Store,Mastercard,50.41
ORD00431,CUST0134,2025-03-01,Adelaide,SA,5000,Household,1,97.74,5,0.0,In-Store,Mastercard,92.85
ORD00029,CUST0186,2025-03-02,Ballarat,VIC,3350,Beauty,2,13.18,10,4.99,Online,Visa,28.71
ORD00967,CUST0080,2025-03-03,Canberra,ACT,2600,Beauty,2,58.15,15,12.99,Mobile App,Afterpay,111.85
ORD00596,CUST0083,2025-03-03,Sydney,NSW,2000,Groceries,3,28.89,5,0.0,In-Store,Visa,82.34
ORD00674,CUST0138,2025-03-03,Sydney,NSW,2000,Fashion,2,135.2,5,4.99,Mobile App,Mastercard,261.87
ORD00508,CUST0083,2025-03-03,Sydney,NSW,2000,Groceries,1,58.77,20,9.99,Mobile App,Mastercard,57.01
ORD00133,CUST0201,2025-03-03,Melbourne,VIC,3000,Electronics,1,922.47,5,12.99,Online,Afterpay,889.34
ORD00900,CUST0038,2025-03-03,Fremantle,WA,6160,Groceries,1,22.09,0,7.99,Online,Mastercard,30.08
ORD00054,CUST0202,2025-03-04,Parramatta,NSW,2150,Beauty,1,87.85,10,9.99,Mobile App,Apple Pay,89.06
ORD00903,CUST0175,2025-03-04,Wollongong,NSW,2500,Groceries,3,33.79,0,4.99,Online,Visa,106.36
ORD01066,CUST0009,2025-03-04,Newcastle,NSW,2300,Fashion,1,192.36,5,4.99,Mobile App,Mastercard,187.73
ORD00567,CUST0189,2025-03-05,Wollongong,NSW,2500,Household,3,57.69,5,0.0,Online,Visa,164.42
ORD01169,CUST0196,2025-03-05,Newcastle,NSW,2300,Beauty,1,25.33,0,0.0,Online,Mastercard,25.33
ORD01363,CUST0172,2025-03-05,Sydney,NSW,2000,Groceries,1,28.88,10,12.99,Online,Visa,38.98
ORD01295,CUST0068,2025-03-05,Dandenong,VIC,3175,Fashion,2,123.59,0,9.99,Online,Visa,257.17
ORD01292,CUST0062,2025-03-06,Melbourne,VIC,3000,Baby,2,49.6,0,0.0,Online,PayPal,99.2
ORD01314,CUST0220,2025-03-06,Wollongong,NSW,2500,Beauty,1,74.73,0,7.99,In-Store,Visa,82.72
ORD00581,CUST0199,2025-03-06,Gold Coast,QLD,4217,Household,1,37.4,5,0.0,Online,Mastercard,35.53
ORD00853,CUST0112,2025-03-06,Wollongong,NSW,2500,Groceries,1,40.6,5,4.99,In-Store,Visa,43.56
ORD00706,CUST0170,2025-03-06,Bunbury,WA,6230,Groceries,1,33.17,0,9.99,Online,Visa,43.16
ORD00009,CUST0008,2025-03-06,Dandenong,VIC,3175,Household,1,40.73,10,7.99,Online,Visa,44.65
ORD01317,CUST0013,2025-03-07,Parramatta,NSW,2150,Household,1,41.08,10,4.99,Online,Afterpay,41.96
ORD00461,CUST0035,2025-03-07,Parramatta,NSW,2150,Groceries,4,23.55,5,9.99,Mobile App,PayPal,99.48
ORD00726,CUST0175,2025-03-08,Wollongong,NSW,2500,Fashion,1,102.81,0,9.99,Online,Apple Pay,112.8
ORD00812,CUST0178,2025-03-08,Ballarat,VIC,3350,Sports,3,139.78,0,4.99,Online,Mastercard,424.33
ORD00825,CUST0052,2025-03-09,Dandenong,VIC,3175,Groceries,3,25.52,0,0.0,Mobile App,Visa,76.56
ORD00350,CUST0051,2025-03-09,Fremantle,WA,6160,Fashion,2,141.95,0,0.0,In-Store,Mastercard,283.9
ORD00642,CUST0092,2025-03-09,Wollongong,NSW,2500,Groceries,1,16.6,10,0.0,Mobile App,Afterpay,14.94
ORD00157,CUST0206,2025-03-10,Bunbury,WA,6230,Pet Care,2,65.66,0,0.0,Mobile App,PayPal,131.32
ORD00271,CUST0113,2025-03-10,Newcastle,NSW,2300,Pet Care,1,84.99,15,0.0,Mobile App,Mastercard,72.24
ORD00316,CUST0142,2025-03-10,Sydney,NSW,2000,Beauty,1,24.84,10,4.99,In-Store,PayPal,27.35
ORD00941,CUST0026,2025-03-10,Perth,WA,6000,Groceries,4,46.21,0,4.99,Online,Apple Pay,189.83
ORD00547,CUST0021,2025-03-10,Bunbury,WA,6230,Baby,2,56.27,10,4.99,Online,Afterpay,106.28
ORD00023,CUST0146,2025-03-11,Townsville,QLD,4810,Beauty,2,67.82,0,0.0,Online,Mastercard,135.64
ORD01133,CUST0220,2025-03-11,Wollongong,NSW,2500,Beauty,3,63.9,0,4.99,In-Store,Visa,196.69
ORD00253,CUST0072,2025-03-11,Perth,WA,6000,Fashion,1,19.99,5,0.0,Online,Apple Pay,18.99
ORD00493,CUST0065,2025-03-11,Geelong,VIC,3220,Groceries,5,50.59,0,4.99,Mobile App,Apple Pay,257.94
ORD00907,CUST0046,2025-03-12,Fremantle,WA,6160,Household,2,88.86,10,4.99,Online,Mastercard,164.94
ORD01380,CUST0150,2025-03-12,Perth,WA,6000,Beauty,1,35.61,0,0.0,Mobile App,Visa,35.61
ORD00703,CUST0023,2025-03-12,Melbourne,VIC,3000,Beauty,4,36.97,5,7.99,Online,Mastercard,148.48
ORD00526,CUST0028,2025-03-13,Townsville,QLD,4810,Groceries,1,31.52,10,0.0,Mobile App,Mastercard,28.37
ORD00832,CUST0176,2025-03-13,Geelong,VIC,3220,Fashion,1,182.97,0,9.99,Online,PayPal,192.96
ORD01038,CUST0071,2025-03-13,Parramatta,NSW,2150,Groceries,2,41.27,5,0.0,Mobile App,PayPal,78.41
ORD00403,CUST0213,2025-03-13,Canberra,ACT,2600,Baby,3,110.5,0,7.99,Mobile App,Apple Pay,339.49
ORD00216,CUST0130,2025-03-13,Melbourne,VIC,3000,Groceries,1,15.64,5,0.0,Mobile App,Visa,14.86
ORD00418,CUST0175,2025-03-13,Wollongong,NSW,2500,Household,2,23.69,0,0.0,Online,Apple Pay,47.38
ORD01257,CUST0146,2025-03-14,Townsville,QLD,4810,Electronics,2,283.51,0,12.99,Mobile App,Afterpay,580.01
ORD01130,CUST0208,2025-03-14,Newcastle,NSW,2300,Groceries,3,40.77,10,7.99,Online,Mastercard,118.07
ORD00045,CUST0024,2025-03-15,Parramatta,NSW,2150,Electronics,1,666.87,0,4.99,Online,Mastercard,671.86
ORD00088,CUST0085,2025-03-15,Melbourne,VIC,3000,Pet Care,4,124.09,10,9.99,In-Store,Apple Pay,456.71
ORD00874,CUST0093,2025-03-15,Perth,WA,6000,Fashion,4,179.33,10,7.99,Online,Visa,653.58
ORD00232,CUST0194,2025-03-15,Townsville,QLD,4810,Beauty,1,52.35,0,0.0,Mobile App,PayPal,52.35
ORD00777,CUST0104,2025-03-16,Melbourne,VIC,3000,Groceries,2,16.45,15,4.99,Mobile App,Mastercard,32.96
ORD00664,CUST0141,2025-03-16,Adelaide,SA,5000,Groceries,3,26.55,5,0.0,Online,Mastercard,75.67
ORD00310,CUST0175,2025-03-16,Wollongong,NSW,2500,Electronics,1,541.89,0,4.99,Online,Visa,546.88
